HF energy: -52.893914481982335
# of electrons: 10
# of spin orbitals: 18
IXXIIIIIIZYY	(-0.004544890952156119+0j)
IYYZIIIIIZYY	(-0.004544890952156119+0j)
IXXIIIXYYIXX	(0.0006348495591312602+0j)
IYYZIIXYYIXX	(0.0006348495591312602+0j)
IXXIIIXXYIXY	(-0.0006348495591312602+0j)
IYYZIIXXYIXY	(-0.0006348495591312602+0j)
IXXIIIYIYIXX	(-0.01800309816923163+0j)
IYYZIIYIYIXX	(-0.01800309816923163+0j)
IXXIIIXZYIXY	(0.01800309816923163+0j)
IYYZIIXZYIXY	(0.01800309816923163+0j)
IZXIIIIIIIIZ	(-1.173487402577704e-06+0j)
ZIXZIIIIIIIZ	(1.173487402577704e-06+0j)
IZXIIIIIIIZX	(2.964425143246962e-07+0j)
ZIXZIIIIIIZX	(-2.964425143246962e-07+0j)
IZXIIIIIIIIX	(-2.964425143246962e-07+0j)
ZIXZIIIIIIIX	(2.964425143246962e-07+0j)
IZXIIIIIIYYX	(-1.0189429922221352e-06+0j)
ZIXZIIIIIYYX	(1.0189429922221352e-06+0j)
IZXIIIIIIXYY	(1.0189429922221352e-06+0j)
ZIXZIIIIIXYY	(-1.0189429922221352e-06+0j)
IZXIIIIIZIXX	(0.0027948763802870735+0j)
ZIXZIIIIZIXX	(-0.0027948763802870735+0j)
IZXIIIIIIZYY	(0.0027948763802870735+0j)
ZIXZIIIIIZYY	(-0.0027948763802870735+0j)
IZXIIIXYYIXX	(-0.01033051899071663+0j)
ZIXZIIXYYIXX	(0.01033051899071663+0j)
IZXIIIXXYIXY	(0.01033051899071663+0j)
ZIXZIIXXYIXY	(-0.01033051899071663+0j)
IZXIIIYIYIXX	(1.6491243762771203e-06+0j)
ZIXZIIYIYIXX	(-1.6491243762771203e-06+0j)
IZXIIIXZYIXY	(-1.6491243762771203e-06+0j)
ZIXZIIXZYIXY	(1.6491243762771203e-06+0j)
IZIIIIIIIIIZ	(0.12266101789781983+0j)
IZIIIIIIIIZX	(-0.004201604747280337+0j)
IZIIIIIIIIIX	(0.004201604747280337+0j)
IZIIIIIIIYYX	(0.004308667277449805+0j)
IZIIIIIIIXYY	(-0.004308667277449805+0j)
IZIIIIIIZIXX	(0.0033306945637369273+0j)
IZIIIIIIIZYY	(0.0033306945637369273+0j)
IZIIIIXYYIXX	(-0.003473025313618985+0j)
IZIIIIXXYIXY	(0.003473025313618985+0j)
IZIIIIYIYIXX	(-0.02047020664490492+0j)
IZIIIIXZYIXY	(0.02047020664490492+0j)
IXIIIIIIIIIZ	(4.286737504561847e-07+0j)
ZXZIIIIIIIIZ	(-4.286737504561847e-07+0j)
IXIIIIIIIIZX	(-0.0007747335469951253+0j)
ZXZIIIIIIIZX	(0.0007747335469951253+0j)
IXIIIIIIIIIX	(0.0007747335469951253+0j)
ZXZIIIIIIIIX	(-0.0007747335469951253+0j)
IXIIIIIIIYYX	(0.0016458130066733692+0j)
ZXZIIIIIIYYX	(-0.0016458130066733692+0j)
IXIIIIIIIXYY	(-0.0016458130066733692+0j)
ZXZIIIIIIXYY	(0.0016458130066733692+0j)
IXIIIIIIZIXX	(0.023943660759896755+0j)
ZXZIIIIIZIXX	(-0.023943660759896755+0j)
IXIIIIIIIZYY	(0.023943660759896755+0j)
ZXZIIIIIIZYY	(-0.023943660759896755+0j)
IXIIIIXYYIXX	(0.002351169839042349+0j)
ZXZIIIXYYIXX	(-0.002351169839042349+0j)
IXIIIIXXYIXY	(-0.002351169839042349+0j)
ZXZIIIXXYIXY	(0.002351169839042349+0j)
IXIIIIYIYIXX	(-3.9626447092683424e-07+0j)
ZXZIIIYIYIXX	(3.9626447092683424e-07+0j)
IXIIIIXZYIXY	(3.9626447092683424e-07+0j)
ZXZIIIXZYIXY	(-3.9626447092683424e-07+0j)
ZZZIIIIIIIIZ	(0.11659024093424031+0j)
ZZZIIIIIIIZX	(9.32162547644161e-06+0j)
ZZZIIIIIIIIX	(-9.32162547644161e-06+0j)
ZZZIIIIIIYYX	(1.865535095222326e-06+0j)
ZZZIIIIIIXYY	(-1.865535095222326e-06+0j)
ZZZIIIIIZIXX	(2.8201410131685527e-06+0j)
ZZZIIIIIIZYY	(2.8201410131685527e-06+0j)
ZZZIIIXYYIXX	(-5.63490543815307e-07+0j)
ZZZIIIXXYIXY	(5.63490543815307e-07+0j)
ZZZIIIYIYIXX	(-0.01617068724215392+0j)
ZZZIIIXZYIXY	(0.01617068724215392+0j)
IIIIIIIIIZZZ	(0.09992967617391485+0j)
IIIIIIIIZXIZ	(3.981299732318082e-08+0j)
IIIIIIIIIXZZ	(-3.981299732318082e-08+0j)
IIIIIIXYYXIZ	(-0.001488699781038666+0j)
IIIIIIXXYYIZ	(0.001488699781038666+0j)
IIIIIIYIYXIZ	(8.511549026847098e-07+0j)
IIIIIIXZYYIZ	(-8.511549026847098e-07+0j)
IIIIIIIIZZIZ	(0.09992969519619221+0j)
IIIIIIXYYZIZ	(0.021649075624864164+0j)
IIIIIIXXXIZZ	(0.021649075624864164+0j)
IIIIIIYIYZIZ	(-1.2575861156246268e-06+0j)
IIIIIIXZXIZZ	(-1.2575861156246268e-06+0j)
IIIIIIIZIIZZ	(0.10509038156132673+0j)
IIIIIIZXIIZZ	(-0.0020641135778118763+0j)
IIIIIIIXIIZZ	(0.0020641135778118763+0j)
IIIIIIZZIIZZ	(0.10193716282618949+0j)
IIIIIIXYYZXZ	(-0.0007005286799609234+0j)
IIIIIIXXYZYI	(0.0007005286799609234+0j)
IIIIIIYIYZXZ	(-4.0356111379389725e-06+0j)
IIIIIIXZYZYI	(4.0356111379389725e-06+0j)
IIIIIIIIZXXZ	(7.048644692323348e-08+0j)
IIIIIIIIZYYI	(7.048644692323348e-08+0j)
IIIIIIXYYXXZ	(-3.176690699269072e-08+0j)
IIIIIIXYXXYZ	(2.606930512715107e-08+0j)
IIIIIIXXYXYI	(2.606930512715107e-08+0j)
IIIIIIXXXXXI	(3.176690699269072e-08+0j)
IIIIIIYIYXXZ	(-1.5960319803352396e-08+0j)
IIIIIIXZXYYZ	(1.425634002511075e-08+0j)
IIIIIIYIYYYI	(-1.425634002511075e-08+0j)
IIIIIIXZXXXI	(1.5960319803352396e-08+0j)
IIIIIIIZIYYZ	(-9.462607096558611e-05+0j)
IIIIIIIZIXXI	(-9.462607096558611e-05+0j)
IIIIIIZXIYYZ	(0.003465583042609532+0j)
IIIIIIIXIYYZ	(-0.003465509701671488+0j)
IIIIIIZYIXYZ	(-7.334093804435473e-08+0j)
IIIIIIIYIYXI	(-7.334093804435473e-08+0j)
IIIIIIZXIXXI	(0.003465509701671488+0j)
IIIIIIIXIXXI	(-0.003465583042609532+0j)
IIIIIIZZIYYZ	(-2.142113357964989e-06+0j)
IIIIIIZZIXXI	(-2.142113357964989e-06+0j)
IIIIIIXYXZYZ	(-0.0007006021331133082+0j)
IIIIIIXXXZXI	(-0.0007006021331133082+0j)
IIIIIIYIXZYZ	(-4.049185087938575e-06+0j)
IIIIIIXZXZXI	(-4.049185087938575e-06+0j)
IIIIIIIZZIXZ	(-0.00046776250690647126+0j)
IIIIIIIZIZXI	(0.00046776250690647126+0j)
IIIIIIZXZIXZ	(0.00349175932188846+0j)
IIIIIIIXZIXZ	(-0.0034907712908137153+0j)
IIIIIIZYIZYZ	(9.880310747442298e-07+0j)
IIIIIIIYZIYI	(9.880310747442298e-07+0j)
IIIIIIZXIZXI	(-0.0034907712908137153+0j)
IIIIIIIXIZXI	(0.00349175932188846+0j)
IIIIIIZZZIXZ	(3.568438870007859e-07+0j)
IIIIIIZZIZXI	(-3.568438870007859e-07+0j)
IIIIIIYZYIXZ	(0.0022499341596766073+0j)
IIIIIIXIYIYI	(-0.0022499341596766073+0j)
IIIIIIYXYIXZ	(-0.0006128971579572141+0j)
IIIIIIYYYIYI	(-0.0006128971579572141+0j)
IIIIIZIIIIZZ	(0.12037963054825324+0j)
IIIIIZIIIYYZ	(-1.544781227924561e-07+0j)
IIIIIZIIIXXI	(-1.544781227924561e-07+0j)
IIIIIZXYYIXZ	(-0.0006603876819231822+0j)
IIIIIZXXYIYI	(0.0006603876819231822+0j)
IIIIIZYIYIXZ	(-3.7622402558874197e-06+0j)
IIIIIZXZYIYI	(3.7622402558874197e-06+0j)
IIIIIXIIIIZZ	(-0.011080400015432312+0j)
IIIIZXZIZIZZ	(0.011080400015432312+0j)
IIIIIXIIIYYZ	(0.007536024687813154+0j)
IIIIZXZIZYYZ	(-0.007536024687813154+0j)
IIIIIXIIIXXI	(0.007536024687813154+0j)
IIIIZXZIZXXI	(-0.007536024687813154+0j)
IIIIIXIIZIXZ	(-0.004904627603820797+0j)
IIIIZXZIIIXZ	(0.004904627603820797+0j)
IIIIIXIIIZXI	(0.004904627603820797+0j)
IIIIZXZIZZXI	(-0.004904627603820797+0j)
IIIIIXXYYIXZ	(0.0035850998350114983+0j)
IIIIZXYYXIXZ	(-0.0035850998350114983+0j)
IIIIIXXXYIYI	(-0.0035850998350114983+0j)
IIIIZXYXXIYI	(0.0035850998350114983+0j)
IIIIIXYIYIXZ	(-0.0027974791767097747+0j)
IIIIZXXIXIXZ	(-0.0027974791767097747+0j)
IIIIIXXZYIYI	(0.0027974791767097747+0j)
IIIIZXYZXIYI	(-0.0027974791767097747+0j)
XIXXYYZIZIZZ	(0.00753601226331327+0j)
XIXYYXZIZIZZ	(-0.00753601226331327+0j)
XIXXYYZIZYYZ	(0.004885253851189195+0j)
XIXYYXZIZYYZ	(-0.004885253851189195+0j)
XIXXYYZIZXXI	(0.004885253851189195+0j)
XIXYYXZIZXXI	(-0.004885253851189195+0j)
XIXXYYZIIIXZ	(0.006671574652666433+0j)
XIXYYXZIIIXZ	(-0.006671574652666433+0j)
XIXXYYZIZZXI	(-0.006671574652666433+0j)
XIXYYXZIZZXI	(0.006671574652666433+0j)
XIXXYYYYXIXZ	(-0.006020358948111919+0j)
XIXYYXYYXIXZ	(0.006020358948111919+0j)
XIXXYYYXXIYI	(0.006020358948111919+0j)
XIXYYXYXXIYI	(-0.006020358948111919+0j)
XIXXYYXIXIXZ	(-1.7971943298791662e-06+0j)
XIXYYXXIXIXZ	(1.7971943298791662e-06+0j)
XIXXYYYZXIYI	(-1.7971943298791662e-06+0j)
XIXYYXYZXIYI	(1.7971943298791662e-06+0j)
XIXZYYZIZIZZ	(0.004904633426889963+0j)
XIYIYXZIZIZZ	(-0.004904633426889963+0j)
XIXZYYZIZYYZ	(-0.00667154716449217+0j)
XIYIYXZIZYYZ	(0.00667154716449217+0j)
XIXZYYZIZXXI	(-0.00667154716449217+0j)
XIYIYXZIZXXI	(0.00667154716449217+0j)
XIXZYYZIIIXZ	(-0.0061954149143657565+0j)
XIYIYXZIIIXZ	(0.0061954149143657565+0j)
XIXZYYZIZZXI	(0.0061954149143657565+0j)
XIYIYXZIZZXI	(-0.0061954149143657565+0j)
XIXZYYYYXIXZ	(0.006064076624218443+0j)
XIYIYXYYXIXZ	(-0.006064076624218443+0j)
XIXZYYYXXIYI	(-0.006064076624218443+0j)
XIYIYXYXXIYI	(0.006064076624218443+0j)
XIXZYYXIXIXZ	(-2.964419962920131e-07+0j)
XIYIYXXIXIXZ	(2.964419962920131e-07+0j)
XIXZYYYZXIYI	(-2.964419962920131e-07+0j)
XIYIYXYZXIYI	(2.964419962920131e-07+0j)
XXZIYYZIZIZZ	(0.0013718110937967283+0j)
XYZIYXZIZIZZ	(-0.0013718110937967283+0j)
XXZIYYZIZYYZ	(-0.0023020303230726247+0j)
XYZIYXZIZYYZ	(0.0023020303230726247+0j)
XXZIYYZIZXXI	(-0.0023020303230726247+0j)
XYZIYXZIZXXI	(0.0023020303230726247+0j)
XXZIYYZIIIXZ	(-0.0023187362829380086+0j)
XYZIYXZIIIXZ	(0.0023187362829380086+0j)
XXZIYYZIZZXI	(0.0023187362829380086+0j)
XYZIYXZIZZXI	(-0.0023187362829380086+0j)
XXZIYYYYXIXZ	(0.0008021958509162455+0j)
XYZIYXYYXIXZ	(-0.0008021958509162455+0j)
XXZIYYYXXIYI	(-0.0008021958509162455+0j)
XYZIYXYXXIYI	(0.0008021958509162455+0j)
XXZIYYXIXIXZ	(0.0003342630102892949+0j)
XYZIYXXIXIXZ	(-0.0003342630102892949+0j)
XXZIYYYZXIYI	(0.0003342630102892949+0j)
XYZIYXYZXIYI	(-0.0003342630102892949+0j)
XZZIYYZIZIZZ	(0.017013389273968185+0j)
YIIIYXZIZIZZ	(-0.017013389273968185+0j)
XZZIYYZIZYYZ	(6.81033442310879e-07+0j)
YIIIYXZIZYYZ	(-6.81033442310879e-07+0j)
XZZIYYZIZXXI	(6.81033442310879e-07+0j)
YIIIYXZIZXXI	(-6.81033442310879e-07+0j)
XZZIYYZIIIXZ	(-1.1317117131998908e-07+0j)
YIIIYXZIIIXZ	(1.1317117131998908e-07+0j)
XZZIYYZIZZXI	(1.1317117131998908e-07+0j)
YIIIYXZIZZXI	(-1.1317117131998908e-07+0j)
XZZIYYYYXIXZ	(-0.0005825481082873987+0j)
YIIIYXYYXIXZ	(0.0005825481082873987+0j)
XZZIYYYXXIYI	(0.0005825481082873987+0j)
YIIIYXYXXIYI	(-0.0005825481082873987+0j)
XZZIYYXIXIXZ	(5.424943883738108e-06+0j)
YIIIYXXIXIXZ	(-5.424943883738108e-06+0j)
XZZIYYYZXIYI	(5.424943883738108e-06+0j)
YIIIYXYZXIYI	(-5.424943883738108e-06+0j)
IIIIZZZIZIZZ	(0.13242141818606895+0j)
IIIIZZZIZYYZ	(-0.0043141467583805585+0j)
IIIIZZZIZXXI	(-0.0043141467583805585+0j)
IIIIZZZIIIXZ	(0.004033128002571542+0j)
IIIIZZZIZZXI	(-0.004033128002571542+0j)
IIIIZZYYXIXZ	(-0.003677128307104297+0j)
IIIIZZYXXIYI	(0.003677128307104297+0j)
IIIIZZXIXIXZ	(-0.005972967488209544+0j)
IIIIZZYZXIYI	(-0.005972967488209544+0j)
XIXXXIIIIIZZ	(-0.0043141467583805585+0j)
XIXYYZZIZIZZ	(-0.0043141467583805585+0j)
XIXXXIIIIYYZ	(0.009997712247675749+0j)
XIXYYZZIZYYZ	(0.009997712247675749+0j)
XIXXXIIIIXXI	(0.009997712247675749+0j)
XIXYYZZIZXXI	(0.009997712247675749+0j)
XIXXXIIIZIXZ	(0.002008229009459021+0j)
XIXYYZZIIIXZ	(0.002008229009459021+0j)
XIXXXIIIIZXI	(-0.002008229009459021+0j)
XIXYYZZIZZXI	(-0.002008229009459021+0j)
XIXXXIXYYIXZ	(-0.0021752231761663055+0j)
XIXYYZYYXIXZ	(-0.0021752231761663055+0j)
XIXXXIXXYIYI	(0.0021752231761663055+0j)
XIXYYZYXXIYI	(0.0021752231761663055+0j)
XIXXXIYIYIXZ	(-0.004063928537370323+0j)
XIXYYZXIXIXZ	(0.004063928537370323+0j)
XIXXXIXZYIYI	(0.004063928537370323+0j)
XIXYYZYZXIYI	(0.004063928537370323+0j)
XIXZXIIIIIZZ	(-0.004033128002571542+0j)
XIYIYZZIZIZZ	(-0.004033128002571542+0j)
XIXZXIIIIYYZ	(-0.002008229009459021+0j)
XIYIYZZIZYYZ	(-0.002008229009459021+0j)
XIXZXIIIIXXI	(-0.002008229009459021+0j)
XIYIYZZIZXXI	(-0.002008229009459021+0j)
XIXZXIIIZIXZ	(-0.009007932952654965+0j)
XIYIYZZIIIXZ	(-0.009007932952654965+0j)
XIXZXIIIIZXI	(0.009007932952654965+0j)
XIYIYZZIZZXI	(0.009007932952654965+0j)
XIXZXIXYYIXZ	(0.0024979520461090587+0j)
XIYIYZYYXIXZ	(0.0024979520461090587+0j)
XIXZXIXXYIYI	(-0.0024979520461090587+0j)
XIYIYZYXXIYI	(-0.0024979520461090587+0j)
XIXZXIYIYIXZ	(-0.0026454840483386235+0j)
XIYIYZXIXIXZ	(0.0026454840483386235+0j)
XIXZXIXZYIYI	(0.0026454840483386235+0j)
XIYIYZYZXIYI	(0.0026454840483386235+0j)
XXZIXIIIIIZZ	(-0.0036771283071042964+0j)
XYZIYZZIZIZZ	(-0.0036771283071042964+0j)
XXZIXIIIIYYZ	(-0.0021752231761663055+0j)
XYZIYZZIZYYZ	(-0.0021752231761663055+0j)
XXZIXIIIIXXI	(-0.0021752231761663055+0j)
XYZIYZZIZXXI	(-0.0021752231761663055+0j)
XXZIXIIIZIXZ	(-0.0024979520461090587+0j)
XYZIYZZIIIXZ	(-0.0024979520461090587+0j)
XXZIXIIIIZXI	(0.0024979520461090587+0j)
XYZIYZZIZZXI	(0.0024979520461090587+0j)
XXZIXIXYYIXZ	(0.007356014520148156+0j)
XYZIYZYYXIXZ	(0.007356014520148156+0j)
XXZIXIXXYIYI	(-0.007356014520148156+0j)
XYZIYZYXXIYI	(-0.007356014520148156+0j)
XXZIXIYIYIXZ	(-0.0018033374562588759+0j)
XYZIYZXIXIXZ	(0.0018033374562588759+0j)
XXZIXIXZYIYI	(0.0018033374562588759+0j)
XYZIYZYZXIYI	(0.0018033374562588759+0j)
XZZIXIIIIIZZ	(0.005972967488209545+0j)
YIIIYZZIZIZZ	(0.005972967488209545+0j)
XZZIXIIIIYYZ	(-0.004063928537370323+0j)
YIIIYZZIZYYZ	(-0.004063928537370323+0j)
XZZIXIIIIXXI	(-0.004063928537370323+0j)
YIIIYZZIZXXI	(-0.004063928537370323+0j)
XZZIXIIIZIXZ	(0.002645484048338624+0j)
YIIIYZZIIIXZ	(0.002645484048338624+0j)
XZZIXIIIIZXI	(-0.002645484048338624+0j)
YIIIYZZIZZXI	(-0.002645484048338624+0j)
XZZIXIXYYIXZ	(-0.0018033374562588763+0j)
YIIIYZYYXIXZ	(-0.0018033374562588763+0j)
XZZIXIXXYIYI	(0.0018033374562588763+0j)
YIIIYZYXXIYI	(0.0018033374562588763+0j)
XZZIXIYIYIXZ	(0.011883785103204725+0j)
YIIIYZXIXIXZ	(-0.011883785103204725+0j)
XZZIXIXZYIYI	(-0.011883785103204725+0j)
YIIIYZYZXIYI	(-0.011883785103204725+0j)
IIIZIIIIIIZZ	(0.1099273884215906+0j)
IIIZIIIIIYYZ	(0.005581877195028034+0j)
IIIZIIIIIXXI	(0.005581877195028034+0j)
IIIZIIIIZIXZ	(0.002127678274617517+0j)
IIIZIIIIIZXI	(-0.002127678274617517+0j)
IIIZIIXYYIXZ	(-0.0028621230403510405+0j)
IIIZIIXXYIYI	(0.0028621230403510405+0j)
IIIZIIYIYIXZ	(-0.002637197438351763+0j)
IIIZIIXZYIYI	(0.002637197438351763+0j)
IIIXIIIIIIZZ	(0.0020081891964616977+0j)
IIZXIIIIIIZZ	(-0.0020081891964616977+0j)
IIIXIIIIIYYZ	(0.002127671935173704+0j)
IIZXIIIIIYYZ	(-0.002127671935173704+0j)
IIIXIIIIIXXI	(0.002127671935173704+0j)
IIZXIIIIIXXI	(-0.002127671935173704+0j)
IIIXIIIIZIXZ	(-0.0012677274233105207+0j)
IIZXIIIIZIXZ	(0.0012677274233105207+0j)
IIIXIIIIIZXI	(0.0012677274233105207+0j)
IIZXIIIIIZXI	(-0.0012677274233105207+0j)
IIIXIIXYYIXZ	(0.0010725887601432788+0j)
IIZXIIXYYIXZ	(-0.0010725887601432788+0j)
IIIXIIXXYIYI	(-0.0010725887601432788+0j)
IIZXIIXXYIYI	(0.0010725887601432788+0j)
IIIXIIYIYIXZ	(-0.0035969669304209556+0j)
IIZXIIYIYIXZ	(0.0035969669304209556+0j)
IIIXIIXZYIYI	(0.0035969669304209556+0j)
IIZXIIXZYIYI	(-0.0035969669304209556+0j)
IXYYIIIIIIZZ	(-0.0006865233951276396+0j)
IYYXIIIIIIZZ	(0.0006865233951276396+0j)
IXYYIIIIIYYZ	(-0.0021615943603901172+0j)
IYYXIIIIIYYZ	(0.0021615943603901172+0j)
IXYYIIIIIXXI	(-0.0021615943603901172+0j)
IYYXIIIIIXXI	(0.0021615943603901172+0j)
IXYYIIIIZIXZ	(0.001072614829448406+0j)
IYYXIIIIZIXZ	(-0.001072614829448406+0j)
IXYYIIIIIZXI	(-0.001072614829448406+0j)
IYYXIIIIIZXI	(0.001072614829448406+0j)
IXYYIIXYYIXZ	(-0.0008271098519185589+0j)
IYYXIIXYYIXZ	(0.0008271098519185589+0j)
IXYYIIXXYIYI	(0.0008271098519185589+0j)
IYYXIIXXYIYI	(-0.0008271098519185589+0j)
IXYYIIYIYIXZ	(0.0030274017748551127+0j)
IYYXIIYIYIXZ	(-0.0030274017748551127+0j)
IXYYIIXZYIYI	(-0.0030274017748551127+0j)
IYYXIIXZYIYI	(0.0030274017748551127+0j)
IZYYIIIIIIZZ	(-0.004064779692273007+0j)
ZIXXIIIIIIZZ	(-0.004064779692273007+0j)
IZYYIIIIIYYZ	(-0.0026331618272138237+0j)
ZIXXIIIIIYYZ	(-0.0026331618272138237+0j)
IZYYIIIIIXXI	(-0.0026331618272138237+0j)
ZIXXIIIIIXXI	(-0.0026331618272138237+0j)
IZYYIIIIZIXZ	(-0.003596965226441178+0j)
ZIXXIIIIZIXZ	(-0.003596965226441178+0j)
IZYYIIIIIZXI	(0.003596965226441178+0j)
ZIXXIIIIIZXI	(0.003596965226441178+0j)
IZYYIIXYYIXZ	(0.003027475115793157+0j)
ZIXXIIXYYIXZ	(0.003027475115793157+0j)
IZYYIIXXYIYI	(-0.003027475115793157+0j)
ZIXXIIXXYIYI	(-0.003027475115793157+0j)
IZYYIIYIYIXZ	(-1.7972307604518354e-06+0j)
ZIXXIIYIYIXZ	(-1.7972307604518354e-06+0j)
IZYYIIXZYIYI	(1.7972307604518354e-06+0j)
ZIXXIIXZYIYI	(1.7972307604518354e-06+0j)
IIZZIIIIIIZZ	(0.10893762814884717+0j)
IIZZIIIIIYYZ	(-0.001267797909757444+0j)
IIZZIIIIIXXI	(-0.001267797909757444+0j)
IIZZIIIIZIXZ	(-0.006160780265791925+0j)
IIZZIIIIIZXI	(0.006160780265791925+0j)
IIZZIIXYYIXZ	(0.005029606309728333+0j)
IIZZIIXXYIYI	(-0.005029606309728333+0j)
IIZZIIYIYIXZ	(-0.0033444695748004335+0j)
IIZZIIXZYIYI	(0.0033444695748004335+0j)
IXXIIIIIIIZZ	(0.019151123578755105+0j)
IYYZIIIIIIZZ	(0.019151123578755105+0j)
IXXIIIIIIYYZ	(0.0010726205270502713+0j)
IYYZIIIIIYYZ	(0.0010726205270502713+0j)
IXXIIIIIIXXI	(0.0010726205270502713+0j)
IYYZIIIIIXXI	(0.0010726205270502713+0j)
IXXIIIIIZIXZ	(0.005730208442841641+0j)
IYYZIIIIZIXZ	(0.005730208442841641+0j)
IXXIIIIIIZXI	(-0.005730208442841641+0j)
IYYZIIIIIZXI	(-0.005730208442841641+0j)
IXXIIIXYYIXZ	(-0.005172105615978114+0j)
IYYZIIXYYIXZ	(-0.005172105615978114+0j)
IXXIIIXXYIYI	(0.005172105615978114+0j)
IYYZIIXXYIYI	(0.005172105615978114+0j)
IXXIIIYIYIXZ	(0.0030479954284035704+0j)
IYYZIIYIYIXZ	(0.0030479954284035704+0j)
IXXIIIXZYIYI	(-0.0030479954284035704+0j)
IYYZIIXZYIYI	(-0.0030479954284035704+0j)
IZXIIIIIIIZZ	(0.002644226462222999+0j)
ZIXZIIIIIIZZ	(-0.002644226462222999+0j)
IZXIIIIIIYYZ	(-0.0035969509701011524+0j)
ZIXZIIIIIYYZ	(0.0035969509701011524+0j)
IZXIIIIIIXXI	(-0.0035969509701011524+0j)
ZIXZIIIIIXXI	(0.0035969509701011524+0j)
IZXIIIIIZIXZ	(-0.0033404203897124955+0j)
ZIXZIIIIZIXZ	(0.0033404203897124955+0j)
IZXIIIIIIZXI	(0.0033404203897124955+0j)
ZIXZIIIIIZXI	(-0.0033404203897124955+0j)
IZXIIIXYYIXZ	(0.0030489834594783147+0j)
ZIXZIIXYYIXZ	(-0.0030489834594783147+0j)
IZXIIIXXYIYI	(-0.0030489834594783147+0j)
ZIXZIIXXYIYI	(0.0030489834594783147+0j)
IZXIIIYIYIXZ	(3.04248099952108e-07+0j)
ZIXZIIYIYIXZ	(-3.04248099952108e-07+0j)
IZXIIIXZYIYI	(-3.04248099952108e-07+0j)
ZIXZIIXZYIYI	(3.04248099952108e-07+0j)
IZIIIIIIIIZZ	(0.11244639608147489+0j)
IZIIIIIIIYYZ	(-0.0009217359228841449+0j)
IZIIIIIIIXXI	(-0.0009217359228841449+0j)
IZIIIIIIZIXZ	(-0.005639868122884585+0j)
IZIIIIIIIZXI	(0.005639868122884585+0j)
IZIIIIXYYIXZ	(0.004120327186081491+0j)
IZIIIIXXYIYI	(-0.004120327186081491+0j)
IZIIIIYIYIXZ	(-0.004952223336509669+0j)
IZIIIIXZYIYI	(0.004952223336509669+0j)
IXIIIIIIIIZZ	(0.0038674510340707523+0j)
ZXZIIIIIIIZZ	(-0.0038674510340707523+0j)
IXIIIIIIIYYZ	(-0.006492984817464645+0j)
ZXZIIIIIIYYZ	(0.006492984817464645+0j)
IXIIIIIIIXXI	(-0.006492984817464645+0j)
ZXZIIIIIIXXI	(0.006492984817464645+0j)
IXIIIIIIZIXZ	(-0.00653975475029203+0j)
ZXZIIIIIZIXZ	(0.00653975475029203+0j)
IXIIIIIIIZXI	(0.00653975475029203+0j)
ZXZIIIIIIZXI	(-0.00653975475029203+0j)
IXIIIIXYYIXZ	(0.007202157496186274+0j)
ZXZIIIXYYIXZ	(-0.007202157496186274+0j)
IXIIIIXXYIYI	(-0.007202157496186274+0j)
ZXZIIIXXYIYI	(0.007202157496186274+0j)
IXIIIIYIYIXZ	(-0.00015759644249140517+0j)
ZXZIIIYIYIXZ	(0.00015759644249140517+0j)
IXIIIIXZYIYI	(0.00015759644249140517+0j)
ZXZIIIXZYIYI	(-0.00015759644249140517+0j)
ZZZIIIIIIIZZ	(0.1138209479293942+0j)
ZZZIIIIIIYYZ	(-3.939344118416959e-06+0j)
ZZZIIIIIIXXI	(-3.939344118416959e-06+0j)
ZZZIIIIIZIXZ	(6.610919869527951e-07+0j)
ZZZIIIIIIZXI	(-6.610919869527951e-07+0j)
ZZZIIIXYYIXZ	(-0.0004553007154658085+0j)
ZZZIIIXXYIYI	(0.0004553007154658085+0j)
ZZZIIIYIYIXZ	(-7.367968695649377e-07+0j)
ZZZIIIXZYIYI	(7.367968695649377e-07+0j)
IIIIIIIIZIZI	(0.0999295726896569+0j)
IIIIIIXYYIZI	(0.021649076884472648+0j)
IIIIIIXXXZII	(0.021649076884472648+0j)
IIIIIIYIYIZI	(-1.2261343049436903e-06+0j)
IIIIIIXZXZII	(-1.2261343049436903e-06+0j)
IIIIIIIZIZII	(0.10551858348860628+0j)
IIIIIIZXIZII	(0.00467983929196238+0j)
IIIIIIIXIZII	(-0.00467983929196238+0j)
IIIIIIZZIZII	(0.10193330103580485+0j)
IIIIIIXYXYII	(-0.0014887169288190854+0j)
IIIIIIXXXXII	(-0.0014887169288190854+0j)
IIIIIIYIXYII	(8.350788450542119e-07+0j)
IIIIIIXZXXII	(8.350788450542119e-07+0j)
IIIIIIIZZXZI	(0.00022543404636456187+0j)
IIIIIIIZIXII	(-0.00022543404636456187+0j)
IIIIIIZXZXZI	(0.004102115914115769+0j)
IIIIIIIXZXZI	(-0.004102340076524633+0j)
IIIIIIZYIYII	(-2.241624088665235e-07+0j)
IIIIIIIYZYZI	(-2.241624088665235e-07+0j)
IIIIIIZXIXII	(-0.004102340076524633+0j)
IIIIIIIXIXII	(0.004102115914115769+0j)
IIIIIIZZZXZI	(1.2145865177402173e-06+0j)
IIIIIIZZIXII	(-1.2145865177402173e-06+0j)
IIIIIIYZYXZI	(0.0023126818919229184+0j)
IIIIIIXIYYZI	(-0.0023126818919229184+0j)
IIIIIIYXYXZI	(-0.0013027144615154194+0j)
